,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite_x,TractBlack_x,TractAsian_x,TractNHOPI_x,TractAIAN_x,TractOMultir_x,TractHispanic_x,TractHUNV,TractSNAP,TractWhite_y,TractBlack_y,TractAsian_y,TractNHOPI_y,TractAIAN_y,TractOMultir_y,TractHispanic_y,totalpop,prop_white,prop_black,prop_asian,prop_hisp,prop_nhopi,prop_aian,prop_multir,totalprop,entropy_index,Shape_Length,Shape_Area
11001001200,District of Columbia,District of Columbia,1,5008,2516,0,20,0.0039936,0,0,0,0,0,0,6.9,184271,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599,670,635,4073,272,388,3,18,254,399,789,73,4073,272,388,3,18,254,399,5407,0.7532827815794341,0.050305159977806546,0.07175883114481228,0.07379323099685593,0.000554836323284631,0.003329017939707786,0.04697614203809876,1.0000000000000002,0.912006825515124,4907.03319175112,1218093.87851016
11001001301,District of Columbia,District of Columbia,1,3955,2030,0,103,0.026043,0,0,0,0,0,0,9.4,171136,0,1,0,1,0,0,0,0,0.0,708.0298121000001,0.0,0.0,29.14210704,0.0,708.0298121000001,0.17902144399999997,29.14210704,0.0073684219999999995,140.6345342,0.035558669,187.78607639999998,0.047480677,537.1439792,0.135813901,95.36796236,0.024113265,31.76790002,0.008032339,0.0,0.0,1.813814696,0.000458613,41.93614682,0.010603323999999999,55.87752792,0.014128326,28.51884458,0.014048692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,478,573,3047,374,357,0,7,170,290,560,0,3047,374,357,1,7,170,290,4246,0.7176165803108808,0.08808290155440414,0.08407913330193123,0.0682995760715968,0.00023551577955723034,0.0016486104569006124,0.040037682524729154,1.0,0.9849704771892249,8777.81129340234,2853484.86247428
11001001302,District of Columbia,District of Columbia,1,6857,4795,0,0,0.0,0,0,0,0,1,0,9.9,146250,0,0,0,0,0,0,0,1,0.0,482.7091818,0.0,0.0,63.46692562,0.0,482.7091818,0.070396556,63.46692562,0.009255786,21.94204418,0.0031999479999999998,57.85562076,0.008437454,402.769233,0.058738404,18.44000457,0.0026892229999999997,37.06043907,0.00540476,0.180446916,2.6315700000000003e-05,1.076762123,0.000157031,23.18228857,0.0033808209999999996,36.351202,0.005301327,117.24584540000001,0.024451688,2.898682182,0.000604522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130,268,960,5596,379,595,2,13,272,483,1861,41,5596,379,595,2,13,272,483,7340,0.7623978201634878,0.051634877384196184,0.08106267029972752,0.06580381471389646,0.00027247956403269756,0.001771117166212534,0.037057220708446865,0.9999999999999999,0.8781542100505701,6378.54780991365,1592107.62646792
11001001401,District of Columbia,District of Columbia,1,3078,1415,0,4,0.0012994999999999999,0,0,0,0,0,0,10.9,250000,0,1,0,1,0,0,0,0,0.0,623.6870468,0.0,0.0,118.1271658,0.0,623.6870468,0.20262737100000003,118.1271658,0.038377897,180.3528784,0.058594178,85.69935138,0.027842544,556.5801736000001,0.180825268,20.22420538,0.006570566999999999,25.4880279,0.008280711,0.0,0.0,1.0,0.000324886,20.39463484,0.006625936999999999,34.64401776,0.011255366000000001,59.8660197,0.042308140999999994,4.650348405,0.003286465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486,659,446,2541,178,198,0,5,156,210,307,30,2541,178,198,1,5,156,210,3289,0.7725752508361204,0.05411979325022803,0.06020066889632107,0.0638491942839769,0.0003040437823046519,0.0015202189115232593,0.04743083003952569,1.0,0.8589387419659458,4033.3702948411296,788250.8011509959
11001001402,District of Columbia,District of Columbia,1,2998,1472,0,0,0.0,0,0,0,0,1,0,9.0,211848,0,1,0,1,0,0,0,1,6.428977162000001,1952.696798,6.428977162000001,0.313206594,161.0855539,0.313206594,1952.696798,0.651333155,161.0855539,0.053731005,425.902452,0.142062192,453.42511270000006,0.151242533,1656.6378029999998,0.552580988,168.62550990000003,0.056246001,56.34861475,0.018795402,0.0,0.0,0.99999997,0.000333556,70.08488012,0.023377212,88.0085473,0.029355753,148.926185,0.10117268,73.37358776,0.049846187,6.428977162000001,0.002144422,0.313206594,0.00010447200000000001,1.608525718,0.0005365330000000001,1.0868733259999999,0.000362533,3.581051275,0.00119448,1.613651428,0.000538243,0.35631112200000004,0.00011885,0.0,0.0,0.0,0.0,0.877963543,0.00029285,0.7100593890000001,0.00023684400000000002,0.060817613,4.13163e-05,0.196700984,0.000133628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,552,742,2334,356,160,0,5,143,232,328,121,2334,356,160,1,5,143,232,3231,0.7223769730733519,0.11018260600433302,0.04952027236149799,0.07180439492417208,0.00030950170225936243,0.0015475085112968121,0.044258743423088824,1.0000000000000002,0.966390054119023,4867.51420398157,895121.2699631009
11001001500,District of Columbia,District of Columbia,1,5911,2081,0,293,0.0495686,0,0,0,0,0,0,2.6,235517,1,1,1,1,1,0,0,0,2431.070923,5305.042633,2431.070923,103.3213517,226.64987659999997,103.3213517,5305.042633,0.897486488,226.64987659999997,0.038343745,1343.933699,0.227361478,1189.11788,0.20117034,4316.672173,0.730277816,630.0329548,0.106586526,135.5086913,0.022924833999999998,2.0,0.000338352,7.000000169,0.001184233,213.82881669999998,0.036174727999999996,280.8876098,0.047519474000000006,68.60735658,0.032968456,0.0,0.0,2431.070923,0.411279127,103.3213517,0.017479505,496.94962089999996,0.084072005,774.2832357999999,0.13099022800000001,1845.2586379999998,0.31217368300000004,425.5095402,0.07198605,67.77156757,0.01146533,0.0,0.0,5.4931549770000005,0.000929311,87.03802909,0.014724755,129.1066996,0.02184177,23.28342358,0.011188575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,1540,1268,4877,643,145,2,7,237,304,76,0,4877,643,145,2,7,237,304,6215,0.7847144006436042,0.10345937248592116,0.02333065164923572,0.048913917940466616,0.00032180209171359613,0.0011263073209975866,0.03813354786806114,1.0000000000000002,0.7950350110864489,10650.327087649599,4698606.50898024
11001001600,District of Columbia,District of Columbia,1,3957,1620,0,32,0.0080869,0,0,0,0,0,0,2.9,163125,0,1,0,1,0,0,0,0,6.430508614,2172.00401,6.430508614,0.20277926300000002,110.63851170000001,0.20277926300000002,2172.00401,0.548901696,110.63851170000001,0.027960200000000004,419.90294000000006,0.106116487,486.7578454,0.123011839,631.0868833,0.159486197,1392.690783,0.351956225,30.08241337,0.007602328,1.0,0.000252717,2.0157083940000002,0.0005094030000000001,115.1282135,0.029094823,88.16167513,0.022279927999999997,23.78556631,0.014682448,13.48830126,0.008326112,6.430508614,0.001625097,0.20277926300000002,5.1245699999999996e-05,1.21154511,0.000306178,1.957111239,0.000494595,1.957111239,0.000494595,4.193809986000001,0.0010598460000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.279587328,7.06564e-05,0.279587328,7.06564e-05,0.0,0.0,0.035644598,2.2002800000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,718,931,997,2670,55,1,8,226,200,47,24,997,2670,55,1,8,226,200,4157,0.23983642049554968,0.6422901130623045,0.013230695212893913,0.04811161895597787,0.00024055809477988935,0.0019244647582391148,0.05436612942025499,0.9999999999999999,1.0023502684465058,8627.683622023951,2699277.85855378
11001001702,District of Columbia,District of Columbia,1,2644,1230,0,29,0.0109682,0,0,0,0,0,0,9.4,112708,0,0,0,0,0,0,0,0,0.0,2.265527189,0.0,0.0,0.41410701,0.0,2.265527189,0.000856856,0.41410701,0.00015662100000000002,0.216387987,8.18411e-05,0.443606496,0.000167779,0.410723742,0.00015534200000000002,1.64546454,0.000622339,0.0,0.0,0.0,0.0,0.0,0.0,0.20933895600000002,7.917510000000001e-05,0.25305222,9.570809999999999e-05,0.055817244,4.5379899999999996e-05,0.021631276,1.75864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514,371,371,1020,1342,79,1,6,196,212,83,29,1020,1342,79,1,6,196,212,2856,0.35714285714285715,0.4698879551820728,0.027661064425770307,0.0742296918767507,0.00035014005602240897,0.0021008403361344537,0.06862745098039216,0.9999999999999999,1.2144866851082012,4873.12595831827,930032.2502837359
11001001803,District of Columbia,District of Columbia,1,3514,1543,0,0,0.0,0,0,0,0,0,1,10.0,46915,0,0,0,0,0,0,0,0,0.0,107.38569640000001,0.0,0.0,34.15037519,0.0,107.38569640000001,0.03055939,34.15037519,0.009718377,26.70063603,0.00759836,16.82693569,0.004788542,17.23530328,0.0049047529999999995,86.47312999,0.024608176000000002,0.09103313099999999,2.59058e-05,0.0,0.0,0.0,0.0,3.58622992,0.001020555,6.75842908,0.001923287,11.99336852,0.00777276,3.939971559,0.0025534489999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677,688,394,354,2372,73,8,7,700,838,532,165,354,2372,73,8,7,700,838,4352,0.08134191176470588,0.5450367647058824,0.01677389705882353,0.19255514705882354,0.001838235294117647,0.001608455882352941,0.16084558823529413,1.0,1.236499177422872,4709.910531165129,1170247.66299615
11001001804,District of Columbia,District of Columbia,1,4480,1812,0,24,0.005357100000000001,0,0,0,0,0,1,13.9,50893,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394,1019,550,549,2983,51,0,20,877,1211,645,355,549,2983,51,1,20,877,1211,5692,0.09645115952213633,0.5240688685874912,0.008959943780744906,0.21275474349964862,0.00017568517217146873,0.0035137034434293743,0.15407589599437807,1.0,1.2452434432066777,3404.95340273657,601718.669088252
11001001901,District of Columbia,District of Columbia,1,4016,1503,0,13,0.0032371,0,0,0,0,0,1,12.8,81504,0,0,0,0,0,0,0,0,0.0,347.40128219999997,0.0,0.0,135.5872081,0.0,347.40128219999997,0.086504303,135.5872081,0.033761755,65.40409717,0.016285881000000002,73.15260607,0.01821529,25.97463406,0.006467786999999999,284.56773460000005,0.0708585,2.547012268,0.000634216,0.0,0.0,3.584520996,0.00089256,30.72738388,0.007651241,42.3490677,0.010545087,17.07798886,0.011362601000000002,13.63438809,0.009071449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043,826,719,424,3023,36,3,31,499,625,201,137,424,3023,36,3,31,499,625,4641,0.09135962077138547,0.6513682396035337,0.007756948933419522,0.13466925231631113,0.0006464124111182935,0.006679594914889032,0.10751993104934282,1.0,1.083524305564948,3629.6554427724896,769069.481664375
11001001902,District of Columbia,District of Columbia,1,1969,807,0,10,0.0050787,0,0,0,0,0,0,10.0,107917,0,1,0,1,0,0,0,0,0.0,1571.182863,0.0,0.0,348.9128369,0.0,1571.182863,0.7979598090000001,348.9128369,0.17720306600000002,277.153056,0.14075828099999999,304.38336069999997,0.154587791,187.2183136,0.09508294199999999,1223.695647,0.6214807760000001,18.49449871,0.009392838,0.0,0.0,2.0,0.0010157439999999998,139.7744041,0.070987508,148.6062762,0.075472969,66.85254088,0.08284081900000001,51.09576277,0.063315691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,344,378,237,1537,24,0,2,169,179,88,67,237,1537,24,1,2,169,179,2149,0.11028385295486273,0.7152163797114938,0.011167985109353188,0.0832945556072592,0.00046533271288971617,0.0009306654257794323,0.07864122847836202,1.0000000000000002,0.9501161359981116,3998.1720279716205,888161.8687276071
11001002001,District of Columbia,District of Columbia,1,2340,915,0,31,0.013247899999999998,0,1,0,0,0,1,6.8,76250,0,1,0,1,0,0,0,0,0.0,577.6744666000001,0.0,0.0,117.8696064,0.0,577.6744666000001,0.24686943,117.8696064,0.050371627,93.35723214,0.039896253,76.97093025,0.03289356,197.0843419,0.08422407800000001,264.2794295,0.112939927,18.45137679,0.007885204,4.000000119,0.001709402,1.999999955,0.000854701,91.85932691,0.039256123,102.3147936,0.043724270999999995,46.590711600000006,0.05091881,35.21595363,0.038487381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754,443,279,598,1172,61,4,10,495,629,301,158,598,1172,61,4,10,495,629,2969,0.20141461771640282,0.3947457056247895,0.02054563826204109,0.21185584371842373,0.0013472549680026945,0.003368137420006736,0.16672280229033345,1.0,1.425008582918673,4208.850576981579,632853.430341176
11001002002,District of Columbia,District of Columbia,1,3813,1334,0,45,0.011801700000000002,0,0,0,0,1,0,15.9,103889,0,1,0,1,0,0,0,1,0.0,2773.293376,0.0,0.0,632.3271017999999,0.0,2773.293376,0.727325826,632.3271017999999,0.16583454,593.0388385,0.155530773,397.4258244,0.10422917,609.6479081,0.159886679,1707.6915760000002,0.447860366,45.99658975,0.012063097,1.999859065,0.000524484,9.997497519,0.002621951,397.95995510000006,0.104369251,453.79755839999996,0.11901325900000001,126.38091609999998,0.094738318,120.6777865,0.09046310800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059,819,516,778,2297,54,9,14,661,794,210,183,778,2297,54,9,14,661,794,4607,0.16887345344041677,0.4985891035380942,0.01172129368352507,0.1723464293466464,0.0019535489472541786,0.003038853917950944,0.14347731712611245,0.9999999999999999,1.310881580372221,4418.371750955271,849171.50349221
11001002101,District of Columbia,District of Columbia,1,5309,1983,0,0,0.0,0,1,0,1,1,1,18.2,57438,0,1,0,1,0,0,0,1,0.0,3443.336747,0.0,0.0,1433.232647,0.0,3443.336747,0.648584808,1433.232647,0.269962827,746.361529,0.140584202,369.3379857,0.069568278,490.70056460000006,0.092428059,2082.239344,0.392209332,56.11421045,0.010569638000000001,0.0,0.0,23.20913589,0.004371659,791.0735075,0.14900612300000002,1119.733861,0.21091238699999998,404.47878419999995,0.20397316399999998,68.33759203,0.034461721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354,1154,575,675,3301,99,9,34,1191,1651,734,119,675,3301,99,9,34,1191,1651,6960,0.09698275862068965,0.4742816091954023,0.014224137931034483,0.23721264367816092,0.001293103448275862,0.004885057471264368,0.1711206896551724,1.0,1.3185587157714336,3187.2880507906398,601064.2388130911
11001002102,District of Columbia,District of Columbia,1,4648,1900,0,16,0.0034423,0,1,0,1,1,1,23.0,66815,0,1,0,1,0,0,0,1,0.0,4455.0674659999995,0.0,0.0,1656.300373,0.0,4455.0674659999995,0.9584912790000001,1656.300373,0.356346896,952.7428448999999,0.204979097,679.8703004,0.146271579,393.99138619999997,0.08476578900000001,3426.395826,0.737176383,26.98066446,0.00580479,0.0,0.0,14.99999983,0.003227194,592.6995697000001,0.127517119,698.5731401,0.150295426,521.4194183000001,0.27443127300000003,285.2122197,0.150111695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842,996,710,398,3583,27,0,15,625,724,586,319,398,3583,27,1,15,625,724,5373,0.07407407407407407,0.6668527824306719,0.005025125628140704,0.13474781313977294,0.00018611576400521124,0.0027917364600781687,0.11632235250325702,1.0,1.0279443464559728,3547.7535426216705,725863.829931322
11001002201,District of Columbia,District of Columbia,1,3442,1110,0,9,0.0026148000000000005,0,1,0,1,1,1,8.2,74500,0,1,0,1,0,0,0,1,0.0,2956.9379059999997,0.0,0.0,568.0956143,0.0,2956.9379059999997,0.85907551,568.0956143,0.165048116,628.2686595,0.18253011600000002,447.6276388,0.13004870400000001,355.1522724,0.10318195,2039.317873,0.592480498,52.27871019,0.015188469,0.0,0.0,9.642193854,0.002801335,500.5468563,0.145423259,684.7302327000001,0.19893382699999998,212.34793760000002,0.19130444800000002,151.8946414,0.136842019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694,718,521,432,2331,55,0,12,612,823,235,176,432,2331,55,1,12,612,823,4266,0.10126582278481013,0.5464135021097046,0.012892639474917957,0.19292076887013596,0.00023441162681669012,0.0028129395218002813,0.14345991561181434,1.0,1.2327211932755953,2575.69824621092,415128.621962459
